human_date_time,link,dealised_author_full_name
Thu Jan 24 02:03:43 2008,http://mail-archives.apache.org/mod_mbox/tika-dev/200801.mbox/<22223006.1201169023222.JavaMail.jira@brutus>,james oconnor
