human_date_time,link,dealised_author_full_name
Tue Feb  3 18:58:59 2004,http://mail-archives.apache.org/mod_mbox/spamassassin-users/200402.mbox/<002901c3eaba$15f12e10$2223f8d8@noc23>,bill larson
