human_date_time,link,dealised_author_full_name
Mon Sep 25 11:27:52 2006,http://mail-archives.apache.org/mod_mbox/ofbiz-dev/200609.mbox/<13391956.1159208872295.JavaMail.jira@brutus>,markus studer
Mon Sep 25 11:31:51 2006,http://mail-archives.apache.org/mod_mbox/ofbiz-dev/200609.mbox/<2799254.1159209111155.JavaMail.jira@brutus>,markus studer
